STATEFP,COUNTYFP,TRACTCE,GEOID,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON,data_as_of,data_loaded_at,multipolygon
6,75,26100,60750261002,G5030,202352,0,37.7166748,-122.4433834,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.446945 37.716187, -122.445808 37.71708, -122.445246 37.717521, -122.444706 37.717995, -122.444293 37.718376, -122.444191 37.71847, -122.443727 37.7189, -122.443696 37.718929, -122.443652 37.718961, -122.443607 37.718995, -122.443086 37.719383, -122.442552 37.719621, -122.441877 37.719081, -122.441371 37.718676, -122.441318 37.718634, -122.441271 37.718596, -122.441251 37.71858, -122.440888 37.71829, -122.44061 37.718068, -122.440206 37.717744, -122.440141 37.717692, -122.44041 37.717327, -122.440418 37.717245, -122.440967 37.71653, -122.440999 37.716488, -122.44102 37.71646, -122.441055 37.716414, -122.441554 37.715753, -122.441691 37.715573, -122.441799 37.71543, -122.441896 37.715308, -122.442565 37.714661, -122.442662 37.714567, -122.443346 37.713928, -122.443706 37.713592, -122.444325 37.714087, -122.444936 37.714577, -122.445646 37.715146, -122.445835 37.715298, -122.445899 37.715349, -122.445955 37.715394, -122.446064 37.715481, -122.446372 37.715728, -122.446945 37.716187)))"
6,75,21400,60750214003,G5030,139816,0,37.7498335,-122.4317151,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.43409 37.751304, -122.431877 37.751437, -122.429659 37.751571, -122.429577 37.750762, -122.4295 37.749965, -122.429423 37.749158, -122.429346 37.748362, -122.429706 37.74834, -122.431314 37.748243, -122.431557 37.748229, -122.431912 37.748207, -122.433353 37.748121, -122.433769 37.748097, -122.433851 37.748896, -122.433929 37.749696, -122.434007 37.750495, -122.43409 37.751304)))"
6,75,21400,60750214002,G5030,142537,0,37.7486386,-122.4281792,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.433769 37.748097, -122.433353 37.748121, -122.431912 37.748207, -122.431557 37.748229, -122.431314 37.748243, -122.429706 37.74834, -122.429346 37.748362, -122.429423 37.749158, -122.4295 37.749965, -122.428389 37.750031, -122.427277 37.750097, -122.425578 37.750198, -122.425066 37.750229, -122.424934 37.750237, -122.424872 37.749437, -122.424777 37.748644, -122.424698 37.747838, -122.42485 37.747825, -122.425151 37.747807, -122.427045 37.747696, -122.42927 37.747564, -122.431477 37.747434, -122.431774 37.747413, -122.432129 37.74739, -122.433697 37.747297, -122.433769 37.748097)))"
6,75,26100,60750261004,G5030,268958,0,37.7214918,-122.4439587,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.448517 37.718922, -122.448434 37.719411, -122.448409 37.719656, -122.448349 37.720229, -122.448222 37.721262, -122.448202 37.721408, -122.448122 37.721997, -122.44799 37.722669, -122.447908 37.722916, -122.447878 37.723005, -122.447639 37.723006, -122.447453 37.723006, -122.447174 37.723018, -122.44473 37.722987, -122.444486 37.722974, -122.444159 37.723001, -122.443255 37.723115, -122.442597 37.723187, -122.442438 37.723211, -122.441152 37.72336, -122.441032 37.723371, -122.440958 37.723383, -122.439957 37.723499, -122.439837 37.723505, -122.438787 37.723637, -122.438809 37.723601, -122.438829 37.723569, -122.43935 37.722733, -122.439765 37.722069, -122.440109 37.721517, -122.440473 37.720934, -122.440701 37.720568, -122.440947 37.720184, -122.441401 37.719865, -122.442552 37.719621, -122.443086 37.719383, -122.443607 37.718995, -122.443652 37.718961, -122.444977 37.720055, -122.445104 37.720126, -122.445376 37.720295, -122.446566 37.720776, -122.446609 37.720724, -122.446808 37.720585, -122.447135 37.720198, -122.447539 37.719612, -122.447562 37.719481, -122.447951 37.718924, -122.448303 37.718589, -122.448582 37.718411, -122.448517 37.718922)))"
6,75,21400,60750214001,G5030,72182,0,37.7509044,-122.4272964,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.429659 37.751571, -122.428548 37.751638, -122.427437 37.751705, -122.426333 37.751771, -122.425794 37.751803, -122.425566 37.751817, -122.425226 37.751838, -122.425097 37.751845, -122.425016 37.751044, -122.424934 37.750237, -122.425066 37.750229, -122.425578 37.750198, -122.427277 37.750097, -122.428389 37.750031, -122.4295 37.749965, -122.429577 37.750762, -122.429659 37.751571)))"
6,75,30201,60750302013,G5030,121065,0,37.7609347,-122.4736385,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.476869 37.761762, -122.475927 37.761786, -122.475855 37.761791, -122.474968 37.76183, -122.474858 37.761833, -122.474789 37.761838, -122.473862 37.761879, -122.473786 37.761879, -122.473708 37.761886, -122.472775 37.761927, -122.472662 37.76193, -122.472585 37.761935, -122.471605 37.761978, -122.471541 37.76198, -122.471472 37.761984, -122.470541 37.762025, -122.470468 37.762027, -122.470465 37.761987, -122.470461 37.761938, -122.470458 37.761892, -122.470335 37.760124, -122.471409 37.760076, -122.472446 37.760029, -122.473652 37.759975, -122.474724 37.759927, -122.475797 37.759879, -122.476762 37.759837, -122.476974 37.761701, -122.476869 37.761762)))"
6,75,21300,60750213002,G5030,191538,0,37.7490933,-122.4402627,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.444857 37.747025, -122.44474 37.747045, -122.44462 37.747081, -122.444426 37.747174, -122.444292 37.747309, -122.444172 37.747556, -122.444158 37.747791, -122.444221 37.748031, -122.444267 37.74838, -122.444093 37.748685, -122.443704 37.749177, -122.443553 37.749443, -122.443441 37.750015, -122.443421 37.750099, -122.443255 37.750769, -122.443103 37.750771, -122.442783 37.750773, -122.441687 37.750836, -122.440616 37.750902, -122.439547 37.750963, -122.438474 37.751024, -122.438397 37.750226, -122.43832 37.74943, -122.436138 37.749562, -122.436067 37.748762, -122.43599 37.747963, -122.435916 37.747179, -122.43809 37.74705, -122.438166 37.747832, -122.43819 37.748087, -122.438246 37.748665, -122.438858 37.748659, -122.439718 37.748649, -122.440693 37.748639, -122.441408 37.74861, -122.441555 37.748571, -122.441917 37.748474, -122.442519 37.748183, -122.442584 37.748079, -122.443162 37.747504, -122.443961 37.746765, -122.444095 37.746722, -122.444556 37.746687, -122.444603 37.746683, -122.444783 37.746771, -122.444838 37.74692, -122.444847 37.746945, -122.444853 37.746992, -122.444857 37.747025)))"
6,75,21200,60750212003,G5030,103248,0,37.7537988,-122.4395772,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.442493 37.752607, -122.442239 37.75283, -122.442057 37.753071, -122.441886 37.753365, -122.441807 37.753471, -122.441307 37.75388, -122.441163 37.75409, -122.441076 37.754178, -122.440897 37.754493, -122.440768 37.754609, -122.44045 37.755065, -122.440345 37.755228, -122.440033 37.755229, -122.439647 37.75532, -122.438974 37.755389, -122.438864 37.755434, -122.437769 37.755541, -122.437649 37.754296, -122.437494 37.752697, -122.438628 37.752629, -122.440774 37.752498, -122.442525 37.75238, -122.442493 37.752607)))"
6,75,21200,60750212002,G5030,139749,0,37.7518161,-122.4386037,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.443213 37.750935, -122.443062 37.751528, -122.442991 37.751808, -122.442847 37.752375, -122.442704 37.752377, -122.442525 37.75238, -122.440774 37.752498, -122.438628 37.752629, -122.437494 37.752697, -122.436454 37.75276, -122.43424 37.752891, -122.434163 37.752092, -122.43409 37.751304, -122.436299 37.751153, -122.438474 37.751024, -122.439547 37.750963, -122.440616 37.750902, -122.441687 37.750836, -122.442783 37.750773, -122.443103 37.750771, -122.443255 37.750769, -122.443213 37.750935)))"
6,75,21100,60750211001,G5030,144141,0,37.7548981,-122.4276735,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.430115 37.75636, -122.427892 37.756494, -122.426787 37.756561, -122.426149 37.756599, -122.425687 37.756627, -122.425532 37.756636, -122.425384 37.755035, -122.42524 37.753436, -122.425383 37.753427, -122.425537 37.753417, -122.425833 37.753398, -122.425945 37.753392, -122.426478 37.75336, -122.427023 37.753326, -122.427583 37.753292, -122.428165 37.753257, -122.428695 37.753225, -122.429234 37.753193, -122.429808 37.753158, -122.429884 37.753957, -122.429962 37.754761, -122.430038 37.755556, -122.430115 37.75636)))"
6,75,21000,60750210003,G5030,105259,0,37.750613,-122.4231169,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.425097 37.751845, -122.42452 37.75188, -122.423988 37.751911, -122.422926 37.75197, -122.422829 37.751975, -122.421595 37.752047, -122.421143 37.752074, -122.420665 37.752104, -122.420507 37.750506, -122.420985 37.750477, -122.421438 37.75045, -122.42267 37.750375, -122.422626 37.749847, -122.422528 37.748795, -122.422611 37.748783, -122.423677 37.748711, -122.424777 37.748644, -122.424872 37.749437, -122.424934 37.750237, -122.425016 37.751044, -122.425097 37.751845)))"
6,75,21000,60750210001,G5030,69591,0,37.7543688,-122.4231027,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.425384 37.755035, -122.424823 37.755075, -122.42429 37.755106, -122.423757 37.755137, -122.423232 37.755167, -122.423139 37.755172, -122.421435 37.755268, -122.420964 37.755295, -122.420812 37.753703, -122.421518 37.75366, -122.422985 37.753572, -122.423071 37.753567, -122.423601 37.753535, -122.424136 37.753503, -122.424667 37.753471, -122.42524 37.753436, -122.425384 37.755035)))"
6,75,20900,60750209003,G5030,52010,0,37.7493813,-122.4192817,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.420507 37.750506, -122.419934 37.75054, -122.4194 37.750573, -122.418861 37.750605, -122.418288 37.75064, -122.418135 37.749041, -122.418094 37.748605, -122.418097 37.748478, -122.418206 37.748203, -122.418357 37.748198, -122.419171 37.748179, -122.420139 37.748157, -122.420282 37.748161, -122.420354 37.748907, -122.420507 37.750506)))"
6,75,21000,60750210004,G5030,67423,0,37.7490229,-122.4220428,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.424777 37.748644, -122.423677 37.748711, -122.422611 37.748783, -122.422528 37.748795, -122.422626 37.749847, -122.42267 37.750375, -122.421438 37.75045, -122.420985 37.750477, -122.420507 37.750506, -122.420354 37.748907, -122.420282 37.748161, -122.421393 37.748124, -122.4223 37.74807, -122.422455 37.748007, -122.422565 37.748, -122.422878 37.747948, -122.424584 37.747847, -122.424698 37.747838, -122.424777 37.748644)))"
6,75,17000,60750170002,G5030,89837,0,37.7629823,-122.4431403,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.446392 37.762232, -122.446287 37.76231, -122.446247 37.762247, -122.446168 37.762219, -122.445931 37.762233, -122.445826 37.762264, -122.445692 37.762348, -122.444664 37.763327, -122.444412 37.763987, -122.444301 37.764307, -122.444203 37.764371, -122.444129 37.764427, -122.444072 37.764504, -122.444037 37.764598, -122.443997 37.764696, -122.443992 37.764808, -122.444045 37.764952, -122.444013 37.765025, -122.443538 37.765323, -122.443347 37.765333, -122.443263 37.765218, -122.443279 37.764726, -122.443215 37.764558, -122.4432 37.764469, -122.44295 37.764109, -122.44295 37.763916, -122.442951 37.763678, -122.443385 37.763481, -122.443795 37.763296, -122.441987 37.763252, -122.441983 37.763483, -122.440874 37.763455, -122.440285 37.763493, -122.440221 37.762777, -122.440168 37.762187, -122.442908 37.762023, -122.443359 37.761997, -122.444196 37.761947, -122.445309 37.76188, -122.446159 37.761829, -122.446384 37.761816, -122.446401 37.76207, -122.446392 37.762232)))"
6,75,17000,60750170001,G5030,103195,0,37.7674125,-122.4372926,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.439207 37.767164, -122.439301 37.768166, -122.43882 37.768401, -122.438338 37.769007, -122.437556 37.769043, -122.437231 37.76906, -122.437106 37.768963, -122.436588 37.769001, -122.435794 37.769058, -122.435624 37.767328, -122.435548 37.766528, -122.435472 37.765727, -122.436459 37.765666, -122.437067 37.76586, -122.437707 37.766048, -122.438223 37.766199, -122.438555 37.766297, -122.439502 37.766576, -122.439207 37.767164)))"
6,75,16900,60750169001,G5030,140759,0,37.7661763,-122.4341965,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.435794 37.769058, -122.434893 37.769114, -122.433572 37.769178, -122.433408 37.767462, -122.433332 37.766662, -122.433255 37.765862, -122.431038 37.765996, -122.430824 37.766014, -122.431028 37.765901, -122.43163 37.765454, -122.432909 37.764445, -122.433089 37.764266, -122.433456 37.764011, -122.434584 37.763177, -122.435014 37.762859, -122.435193 37.762727, -122.435196 37.762766, -122.4352 37.762806, -122.435204 37.762849, -122.435216 37.762983, -122.435259 37.763463, -122.435317 37.764102, -122.435396 37.764926, -122.435472 37.765727, -122.435548 37.766528, -122.435624 37.767328, -122.435794 37.769058)))"
6,75,26004,60750260042,G5030,157436,0,37.7169324,-122.4340187,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.436331 37.716953, -122.435157 37.718508, -122.433985 37.720063, -122.433185 37.719681, -122.432385 37.719298, -122.433555 37.717744, -122.432754 37.71736, -122.431953 37.716976, -122.431154 37.716594, -122.432323 37.715038, -122.432777 37.714437, -122.433639 37.714752, -122.434492 37.715065, -122.435346 37.715379, -122.436195 37.715693, -122.437046 37.716008, -122.436331 37.716953)))"
6,75,16700,60750167003,G5030,231142,0,37.7690644,-122.4403187,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.443866 37.767536, -122.443356 37.768944, -122.443167 37.769037, -122.442411 37.769493, -122.442384 37.7696, -122.442506 37.769686, -122.442647 37.76969, -122.442765 37.769661, -122.443019 37.769825, -122.443155 37.769972, -122.443265 37.77018, -122.443312 37.77047, -122.441998 37.770638, -122.440358 37.770847, -122.438709 37.771056, -122.43709 37.771261, -122.437046 37.771267, -122.436994 37.771274, -122.436922 37.771283, -122.435373 37.771479, -122.435184 37.770548, -122.436681 37.770364, -122.436803 37.770349, -122.436849 37.770343, -122.436902 37.770336, -122.43689 37.770289, -122.436866 37.770248, -122.436824 37.770209, -122.436588 37.769001, -122.437106 37.768963, -122.437231 37.76906, -122.437556 37.769043, -122.438338 37.769007, -122.43882 37.768401, -122.439301 37.768166, -122.440137 37.767757, -122.440604 37.766955, -122.441938 37.765953, -122.442009 37.765907, -122.442167 37.765888, -122.442361 37.765885, -122.442575 37.765928, -122.442811 37.766011, -122.443004 37.766145, -122.443042 37.766215, -122.443105 37.766414, -122.443533 37.766691, -122.443695 37.766954, -122.443764 37.767067, -122.443866 37.767536)))"
6,75,16500,60750165004,G5030,92784,0,37.7735716,-122.4527208,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.454683 37.774755, -122.453595 37.774894, -122.453003 37.774971, -122.45281 37.774995, -122.451358 37.775175, -122.451256 37.774695, -122.451163 37.774249, -122.450974 37.773316, -122.450787 37.772368, -122.452242 37.772181, -122.452437 37.772189, -122.453959 37.771997, -122.454083 37.77193, -122.454285 37.772895, -122.454451 37.773711, -122.454481 37.773861, -122.454542 37.77416, -122.454642 37.774646, -122.454683 37.774755)))"
6,75,16500,60750165003,G5030,92625,0,37.7739838,-122.4494251,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.451358 37.775175, -122.449708 37.77539, -122.449202 37.775454, -122.44885 37.775499, -122.448068 37.775599, -122.447878 37.774667, -122.447688 37.773733, -122.447497 37.77279, -122.449143 37.772579, -122.450787 37.772368, -122.450974 37.773316, -122.451163 37.774249, -122.451256 37.774695, -122.451358 37.775175)))"
6,75,16400,60750164001,G5030,121667,0,37.7747778,-122.4394813,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.441488 37.776435, -122.44034 37.77658, -122.439844 37.776644, -122.438244 37.776848, -122.438058 37.775917, -122.437835 37.774987, -122.437832 37.774904, -122.437673 37.774139, -122.437649 37.774057, -122.437638 37.773977, -122.437486 37.773214, -122.437469 37.773127, -122.439089 37.772922, -122.440735 37.772713, -122.440922 37.773635, -122.44111 37.774567, -122.4413 37.775505, -122.441488 37.776435)))"
6,75,16700,60750167001,G5030,91979,0,37.7721531,-122.433827,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.435751 37.773346, -122.434109 37.773549, -122.432467 37.773757, -122.43228 37.772829, -122.432092 37.771897, -122.431998 37.771431, -122.431904 37.770964, -122.432717 37.770861, -122.433547 37.770755, -122.434405 37.770646, -122.435184 37.770548, -122.435373 37.771479, -122.435563 37.772418, -122.435751 37.773346)))"
6,75,16300,60750163002,G5030,61564,0,37.7753223,-122.4277199,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.429554 37.776044, -122.427914 37.776254, -122.426263 37.776464, -122.426167 37.775997, -122.42607 37.775525, -122.425979 37.775049, -122.425888 37.774599, -122.427546 37.774388, -122.429178 37.774181, -122.429273 37.774649, -122.429366 37.775111, -122.42946 37.775577, -122.429554 37.776044)))"
6,75,16300,60750163001,G5030,61631,0,37.7771861,-122.4281008,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.429849 37.777919, -122.429771 37.777929, -122.429152 37.778007, -122.428909 37.778039, -122.428084 37.778145, -122.426641 37.778329, -122.426548 37.777862, -122.426452 37.777388, -122.426359 37.77693, -122.426263 37.776464, -122.427914 37.776254, -122.429554 37.776044, -122.429622 37.776329, -122.429626 37.776513, -122.429677 37.776595, -122.429757 37.776967, -122.429929 37.777909, -122.429849 37.777919)))"
6,75,16200,60750162003,G5030,61371,0,37.7765701,-122.4254434,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.426641 37.778329, -122.424998 37.778538, -122.424904 37.778072, -122.424809 37.777602, -122.424718 37.77714, -122.424623 37.776674, -122.424529 37.776206, -122.424434 37.77574, -122.42434 37.775277, -122.424246 37.774811, -122.424343 37.774799, -122.425888 37.774599, -122.425979 37.775049, -122.42607 37.775525, -122.426167 37.775997, -122.426263 37.776464, -122.426359 37.77693, -122.426452 37.777388, -122.426548 37.777862, -122.426641 37.778329)))"
6,75,16200,60750162002,G5030,91274,0,37.776052,-122.4219904,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.424623 37.776674, -122.424487 37.776691, -122.422978 37.776884, -122.42133 37.777091, -122.419765 37.777291, -122.419542 37.776364, -122.419432 37.775908, -122.419359 37.775432, -122.419789 37.775373, -122.420795 37.775249, -122.42096 37.775232, -122.421097 37.775219, -122.422598 37.775021, -122.424127 37.774826, -122.424246 37.774811, -122.42434 37.775277, -122.424434 37.77574, -122.424529 37.776206, -122.424623 37.776674)))"
